source_event_id,customer_id,full_name,national_id,date_of_birth,gender,marital_status,employment_status,monthly_income,branch_code,segment,onboarded_at,kyc_status,risk_rating,payload
EV-CUST-C08067,C08067,Customer 08067,NID27576025,1981-09-20,female,married,employed,62783.42,KSM-020,retail,2020-11-18T00:00:00+00:00,verified,high,{}
EV-CUST-C08068,C08068,Customer 08068,NID35798841,1993-04-21,female,married,unemployed,57680.97,MSA-010,retail,2022-12-19T00:00:00+00:00,verified,low,{}
EV-CUST-C08069,C08069,Customer 08069,NID24995030,1980-11-22,female,married,business-owner,55561.99,ELD-030,retail,2018-11-07T00:00:00+00:00,pending,medium,{}
EV-CUST-C08070,C08070,Customer 08070,NID17042502,1975-05-18,female,divorced,self-employed,65850.79,NBO-001,retail,2021-09-24T00:00:00+00:00,verified,low,{}
EV-CUST-C08071,C08071,Customer 08071,NID12451837,1978-12-12,male,married,business-owner,66737.13,NBO-002,retail,2022-12-08T00:00:00+00:00,pending,medium,{}
EV-CUST-C08072,C08072,Customer 08072,NID11293169,2001-09-05,female,single,self-employed,78393.17,NBO-002,retail,2019-11-24T00:00:00+00:00,verified,medium,{}
EV-CUST-C08073,C08073,Customer 08073,NID37800910,1969-02-08,male,divorced,unemployed,580925.58,NBO-003,sme,2019-10-03T00:00:00+00:00,verified,high,{}
EV-CUST-C08074,C08074,Customer 08074,NID32850371,1969-09-18,male,divorced,business-owner,71393.96,KSM-020,retail,2022-08-17T00:00:00+00:00,verified,low,{}
EV-CUST-C08075,C08075,Customer 08075,NID31032784,1965-08-23,male,divorced,self-employed,33838.59,NBO-001,retail,2020-07-23T00:00:00+00:00,verified,low,{}
EV-CUST-C08076,C08076,Customer 08076,NID17686674,1996-12-24,male,single,unemployed,80164.66,NKR-040,retail,2020-12-25T00:00:00+00:00,verified,low,{}
EV-CUST-C08077,C08077,Customer 08077,NID28077128,1984-12-04,male,single,self-employed,540880.22,MSA-010,sme,2025-12-03T00:00:00+00:00,verified,low,{}
EV-CUST-C08078,C08078,Customer 08078,NID28968381,1996-08-24,female,single,employed,50351.44,ELD-030,retail,2022-02-08T00:00:00+00:00,verified,low,{}
EV-CUST-C08079,C08079,Customer 08079,NID11222148,1980-07-04,female,divorced,business-owner,43198.71,KSM-020,retail,2022-10-22T00:00:00+00:00,verified,medium,{}
EV-CUST-C08080,C08080,Customer 08080,NID11990317,1979-05-07,female,single,employed,26824.59,ELD-030,retail,2023-05-01T00:00:00+00:00,rejected,low,{}
EV-CUST-C08081,C08081,Customer 08081,NID39889858,1965-10-01,female,divorced,employed,479067.92,ELD-030,sme,2024-01-16T00:00:00+00:00,verified,medium,{}
EV-CUST-C08082,C08082,Customer 08082,NID18359787,1984-04-18,male,divorced,unemployed,19679.95,NKR-040,retail,2023-12-16T00:00:00+00:00,verified,medium,{}
EV-CUST-C08083,C08083,Customer 08083,NID11259370,1961-09-04,male,divorced,self-employed,442067.27,MSA-010,sme,2022-11-12T00:00:00+00:00,verified,high,{}
EV-CUST-C08084,C08084,Customer 08084,NID15397488,1984-04-23,female,married,business-owner,72695.82,KSM-020,retail,2023-12-07T00:00:00+00:00,verified,low,{}
EV-CUST-C08085,C08085,Customer 08085,NID12513635,1967-08-07,male,single,business-owner,73243.15,NKR-040,retail,2018-10-01T00:00:00+00:00,verified,medium,{}
EV-CUST-C08086,C08086,Customer 08086,NID37448277,1986-10-03,male,married,employed,65978.93,NBO-002,retail,2023-06-09T00:00:00+00:00,verified,low,{}
EV-CUST-C08087,C08087,Customer 08087,NID32307797,1995-11-03,male,married,self-employed,40371.56,NKR-040,retail,2021-04-03T00:00:00+00:00,verified,low,{}
EV-CUST-C08088,C08088,Customer 08088,NID13096673,1973-02-14,male,divorced,unemployed,61495.31,NBO-001,retail,2021-09-28T00:00:00+00:00,verified,medium,{}
EV-CUST-C08089,C08089,Customer 08089,NID26540348,1979-09-20,female,divorced,business-owner,58811.87,MSA-010,retail,2023-05-12T00:00:00+00:00,pending,low,{}
EV-CUST-C08090,C08090,Customer 08090,NID28153274,1971-06-10,female,divorced,employed,214282.35,KSM-020,sme,2022-05-01T00:00:00+00:00,verified,medium,{}
EV-CUST-C08091,C08091,Customer 08091,NID26149847,1982-06-26,female,divorced,business-owner,685821.20,NBO-002,sme,2023-07-25T00:00:00+00:00,verified,low,{}
EV-CUST-C08092,C08092,Customer 08092,NID18437772,1999-06-19,female,single,business-owner,513355.07,MSA-010,sme,2022-11-10T00:00:00+00:00,verified,medium,{}
EV-CUST-C08093,C08093,Customer 08093,NID14145276,1967-08-04,male,divorced,employed,530991.02,NBO-001,sme,2020-04-24T00:00:00+00:00,verified,medium,{}
EV-CUST-C08094,C08094,Customer 08094,NID14198489,1968-08-15,female,divorced,business-owner,387990.68,NBO-003,sme,2025-01-06T00:00:00+00:00,verified,low,{}
EV-CUST-C08095,C08095,Customer 08095,NID22827287,1977-09-23,male,single,employed,24794.84,KSM-020,retail,2018-12-05T00:00:00+00:00,verified,low,{}
EV-CUST-C08096,C08096,Customer 08096,NID20965437,1961-11-16,male,divorced,unemployed,1389460.32,ELD-030,corp,2025-09-14T00:00:00+00:00,verified,low,{}
EV-CUST-C08097,C08097,Customer 08097,NID34625537,1999-06-28,female,married,employed,64881.27,MSA-010,retail,2022-10-26T00:00:00+00:00,verified,medium,{}
EV-CUST-C08098,C08098,Customer 08098,NID33752343,1969-05-22,male,single,employed,35685.49,ELD-030,retail,2020-03-23T00:00:00+00:00,rejected,low,{}
EV-CUST-C08099,C08099,Customer 08099,NID34852195,1970-04-25,female,single,business-owner,502770.11,ELD-030,sme,2018-08-25T00:00:00+00:00,verified,medium,{}
EV-CUST-C08100,C08100,Customer 08100,NID17981671,1963-05-01,female,married,unemployed,26112.09,NBO-003,retail,2025-06-08T00:00:00+00:00,verified,low,{}
EV-CUST-C08101,C08101,Customer 08101,NID22645175,1996-01-03,male,married,business-owner,350028.44,MSA-010,sme,2025-10-07T00:00:00+00:00,verified,low,{}
EV-CUST-C08102,C08102,Customer 08102,NID16241934,1968-11-17,female,married,business-owner,32818.85,MSA-010,retail,2020-04-18T00:00:00+00:00,verified,medium,{}
EV-CUST-C08103,C08103,Customer 08103,NID11826181,1997-11-19,female,divorced,business-owner,532923.86,ELD-030,sme,2022-05-11T00:00:00+00:00,verified,medium,{}
EV-CUST-C08104,C08104,Customer 08104,NID12709200,1999-07-12,male,single,business-owner,181416.55,NBO-002,sme,2019-08-14T00:00:00+00:00,verified,medium,{}
EV-CUST-C08105,C08105,Customer 08105,NID31291599,1973-12-02,female,divorced,self-employed,599646.20,ELD-030,sme,2024-11-13T00:00:00+00:00,verified,low,{}
EV-CUST-C08106,C08106,Customer 08106,NID27468130,1982-09-10,male,married,employed,48454.21,NBO-003,retail,2021-01-21T00:00:00+00:00,verified,high,{}
EV-CUST-C08107,C08107,Customer 08107,NID32090972,1998-10-17,female,married,business-owner,46945.49,MSA-010,retail,2025-10-01T00:00:00+00:00,verified,low,{}
EV-CUST-C08108,C08108,Customer 08108,NID38451548,1965-07-16,female,single,unemployed,481386.88,MSA-010,sme,2022-08-21T00:00:00+00:00,verified,medium,{}
EV-CUST-C08109,C08109,Customer 08109,NID38990840,1984-12-04,female,married,unemployed,1382911.84,NBO-003,corp,2020-11-24T00:00:00+00:00,verified,low,{}
EV-CUST-C08110,C08110,Customer 08110,NID37771167,1985-11-23,female,single,unemployed,26607.35,NKR-040,retail,2019-04-28T00:00:00+00:00,verified,medium,{}
EV-CUST-C08111,C08111,Customer 08111,NID18727864,2002-05-07,male,divorced,unemployed,39980.34,MSA-010,retail,2021-10-16T00:00:00+00:00,verified,medium,{}
EV-CUST-C08112,C08112,Customer 08112,NID21379264,1992-05-25,male,married,self-employed,20469.74,KSM-020,retail,2021-05-27T00:00:00+00:00,verified,low,{}
EV-CUST-C08113,C08113,Customer 08113,NID38244973,1995-12-17,female,married,unemployed,502426.85,NKR-040,sme,2022-05-07T00:00:00+00:00,verified,low,{}
EV-CUST-C08114,C08114,Customer 08114,NID17907266,1961-11-25,female,divorced,self-employed,402622.84,MSA-010,sme,2021-03-06T00:00:00+00:00,verified,high,{}
EV-CUST-C08115,C08115,Customer 08115,NID21417282,1976-02-04,male,divorced,unemployed,262276.43,NBO-003,sme,2021-03-10T00:00:00+00:00,verified,low,{}
EV-CUST-C08116,C08116,Customer 08116,NID30342268,1989-07-22,female,married,business-owner,54712.73,KSM-020,retail,2022-08-10T00:00:00+00:00,pending,low,{}
EV-CUST-C08117,C08117,Customer 08117,NID28806188,1987-10-17,female,single,self-employed,214792.47,KSM-020,sme,2023-09-24T00:00:00+00:00,verified,high,{}
EV-CUST-C08118,C08118,Customer 08118,NID24382960,1998-12-21,female,married,employed,35897.37,KSM-020,retail,2020-04-08T00:00:00+00:00,verified,high,{}
EV-CUST-C08119,C08119,Customer 08119,NID15725617,1973-01-24,female,single,unemployed,89535.09,NKR-040,retail,2019-07-15T00:00:00+00:00,verified,low,{}
EV-CUST-C08120,C08120,Customer 08120,NID21543791,1972-07-11,female,single,self-employed,54246.77,NKR-040,retail,2019-12-28T00:00:00+00:00,verified,low,{}
EV-CUST-C08121,C08121,Customer 08121,NID15458073,1960-04-07,female,divorced,business-owner,51080.39,MSA-010,retail,2024-10-06T00:00:00+00:00,verified,low,{}
EV-CUST-C08122,C08122,Customer 08122,NID18316516,1960-02-21,female,married,business-owner,397958.22,NBO-002,sme,2023-01-12T00:00:00+00:00,verified,low,{}
EV-CUST-C08123,C08123,Customer 08123,NID12781988,1970-09-01,female,single,employed,70595.78,NBO-003,retail,2021-08-12T00:00:00+00:00,verified,medium,{}
EV-CUST-C08124,C08124,Customer 08124,NID17983994,1977-03-19,male,divorced,self-employed,27187.70,NKR-040,retail,2018-08-09T00:00:00+00:00,verified,medium,{}
EV-CUST-C08125,C08125,Customer 08125,NID12229740,1997-04-19,female,divorced,employed,29504.63,ELD-030,retail,2020-12-01T00:00:00+00:00,verified,low,{}
EV-CUST-C08126,C08126,Customer 08126,NID33934168,1986-09-10,male,married,business-owner,40460.71,NBO-001,retail,2020-12-26T00:00:00+00:00,verified,low,{}
EV-CUST-C08127,C08127,Customer 08127,NID29272297,2000-03-05,male,divorced,unemployed,85554.57,NBO-002,retail,2024-07-25T00:00:00+00:00,verified,low,{}
EV-CUST-C08128,C08128,Customer 08128,NID34926283,1968-09-06,male,divorced,self-employed,65568.10,NKR-040,retail,2024-06-11T00:00:00+00:00,verified,medium,{}
EV-CUST-C08129,C08129,Customer 08129,NID38985367,1992-05-13,male,married,self-employed,88892.11,NKR-040,retail,2025-01-16T00:00:00+00:00,verified,medium,{}
EV-CUST-C08130,C08130,Customer 08130,NID10326871,1964-03-22,female,single,unemployed,36754.96,NBO-003,retail,2019-07-03T00:00:00+00:00,verified,low,{}
EV-CUST-C08131,C08131,Customer 08131,NID31959672,1977-01-24,female,single,self-employed,69748.24,NBO-001,retail,2024-10-27T00:00:00+00:00,verified,low,{}
EV-CUST-C08132,C08132,Customer 08132,NID12612003,1980-10-16,male,single,unemployed,87580.85,NBO-002,retail,2018-09-17T00:00:00+00:00,rejected,medium,{}
EV-CUST-C08133,C08133,Customer 08133,NID38879946,1987-02-01,male,divorced,unemployed,81999.51,NBO-002,retail,2024-11-11T00:00:00+00:00,verified,medium,{}
EV-CUST-C08134,C08134,Customer 08134,NID32163133,1973-10-27,female,divorced,unemployed,54321.44,ELD-030,retail,2021-05-23T00:00:00+00:00,pending,low,{}
EV-CUST-C08135,C08135,Customer 08135,NID39781001,1969-04-07,female,single,unemployed,2026435.84,NBO-001,corp,2023-04-13T00:00:00+00:00,verified,medium,{}
EV-CUST-C08136,C08136,Customer 08136,NID16867001,1980-07-25,female,divorced,business-owner,78117.86,NBO-002,retail,2022-09-23T00:00:00+00:00,verified,low,{}
EV-CUST-C08137,C08137,Customer 08137,NID10007626,2001-02-05,female,married,employed,17773.08,MSA-010,retail,2022-06-04T00:00:00+00:00,verified,medium,{}
EV-CUST-C08138,C08138,Customer 08138,NID13709638,1981-08-11,female,married,business-owner,616597.82,ELD-030,sme,2020-12-12T00:00:00+00:00,verified,low,{}
EV-CUST-C08139,C08139,Customer 08139,NID24368571,1994-02-01,female,single,self-employed,89204.92,NBO-002,retail,2025-04-07T00:00:00+00:00,verified,low,{}
EV-CUST-C08140,C08140,Customer 08140,NID37529748,1984-03-16,male,single,employed,278382.65,NKR-040,sme,2019-09-04T00:00:00+00:00,pending,medium,{}
EV-CUST-C08141,C08141,Customer 08141,NID22463355,1997-02-15,male,divorced,unemployed,66577.27,KSM-020,retail,2018-08-20T00:00:00+00:00,verified,high,{}
EV-CUST-C08142,C08142,Customer 08142,NID26178339,1994-10-16,female,married,business-owner,54430.22,NKR-040,retail,2025-08-20T00:00:00+00:00,verified,low,{}
EV-CUST-C08143,C08143,Customer 08143,NID19708001,1974-11-20,female,single,self-employed,462130.26,MSA-010,sme,2023-03-16T00:00:00+00:00,verified,low,{}
EV-CUST-C08144,C08144,Customer 08144,NID37778279,1995-05-11,female,single,unemployed,348814.96,ELD-030,sme,2025-02-04T00:00:00+00:00,pending,medium,{}
EV-CUST-C08145,C08145,Customer 08145,NID20424229,1996-06-09,male,single,unemployed,735022.35,MSA-010,sme,2021-03-21T00:00:00+00:00,verified,low,{}
EV-CUST-C08146,C08146,Customer 08146,NID13981992,1971-08-05,female,married,self-employed,22537.54,MSA-010,retail,2021-10-09T00:00:00+00:00,verified,low,{}
EV-CUST-C08147,C08147,Customer 08147,NID36130591,1972-12-01,male,divorced,employed,569096.32,MSA-010,sme,2024-12-13T00:00:00+00:00,verified,low,{}
EV-CUST-C08148,C08148,Customer 08148,NID31469676,2003-02-09,male,married,unemployed,633997.21,MSA-010,sme,2023-02-17T00:00:00+00:00,pending,medium,{}
EV-CUST-C08149,C08149,Customer 08149,NID36700303,1974-03-28,male,divorced,self-employed,88448.39,NBO-002,retail,2023-07-06T00:00:00+00:00,verified,low,{}
EV-CUST-C08150,C08150,Customer 08150,NID39281161,1974-10-21,female,divorced,self-employed,404201.56,NKR-040,sme,2022-10-06T00:00:00+00:00,rejected,low,{}
EV-CUST-C08151,C08151,Customer 08151,NID25533151,1968-01-20,male,married,business-owner,51360.17,ELD-030,retail,2018-11-22T00:00:00+00:00,verified,low,{}
EV-CUST-C08152,C08152,Customer 08152,NID26867968,1970-05-23,female,married,employed,75521.41,KSM-020,retail,2018-06-13T00:00:00+00:00,verified,low,{}
EV-CUST-C08153,C08153,Customer 08153,NID29022311,1982-05-27,female,single,unemployed,15414.70,KSM-020,retail,2024-04-24T00:00:00+00:00,verified,medium,{}
EV-CUST-C08154,C08154,Customer 08154,NID27049006,1964-05-28,female,single,self-employed,41663.67,NBO-003,retail,2020-12-15T00:00:00+00:00,verified,low,{}
EV-CUST-C08155,C08155,Customer 08155,NID12688003,1998-11-16,female,single,unemployed,23717.68,NBO-002,retail,2020-09-09T00:00:00+00:00,verified,medium,{}
EV-CUST-C08156,C08156,Customer 08156,NID23568718,1969-05-07,male,married,business-owner,66015.30,ELD-030,retail,2018-01-10T00:00:00+00:00,verified,low,{}
EV-CUST-C08157,C08157,Customer 08157,NID17813160,1988-07-23,male,single,self-employed,418098.38,NKR-040,sme,2025-01-09T00:00:00+00:00,verified,medium,{}
EV-CUST-C08158,C08158,Customer 08158,NID29169386,1985-06-17,female,divorced,business-owner,463751.33,NBO-003,sme,2019-08-19T00:00:00+00:00,verified,low,{}
EV-CUST-C08159,C08159,Customer 08159,NID38807997,1999-03-24,male,married,employed,49118.00,ELD-030,retail,2023-04-28T00:00:00+00:00,verified,high,{}
EV-CUST-C08160,C08160,Customer 08160,NID27628024,1995-08-26,female,married,self-employed,435375.07,ELD-030,sme,2022-10-12T00:00:00+00:00,verified,low,{}
EV-CUST-C08161,C08161,Customer 08161,NID19178231,1966-02-12,male,married,self-employed,19931.73,NBO-003,retail,2019-09-28T00:00:00+00:00,verified,low,{}
EV-CUST-C08162,C08162,Customer 08162,NID36642311,1986-12-18,female,divorced,business-owner,56774.91,NBO-002,retail,2025-09-24T00:00:00+00:00,verified,low,{}
EV-CUST-C08163,C08163,Customer 08163,NID16575132,2001-06-20,male,divorced,self-employed,191831.20,MSA-010,sme,2021-04-20T00:00:00+00:00,verified,low,{}
EV-CUST-C08164,C08164,Customer 08164,NID20267258,1987-09-25,male,single,unemployed,71377.37,ELD-030,retail,2020-10-26T00:00:00+00:00,verified,medium,{}
EV-CUST-C08165,C08165,Customer 08165,NID30769289,2000-04-10,male,married,self-employed,86921.27,MSA-010,retail,2024-11-28T00:00:00+00:00,verified,low,{}
EV-CUST-C08166,C08166,Customer 08166,NID18845877,1970-11-01,female,single,unemployed,21655.07,NBO-002,retail,2024-08-03T00:00:00+00:00,verified,low,{}
EV-CUST-C08167,C08167,Customer 08167,NID16693343,1977-02-03,female,divorced,self-employed,528694.76,NBO-003,sme,2020-04-14T00:00:00+00:00,verified,low,{}
EV-CUST-C08168,C08168,Customer 08168,NID18236408,1986-03-24,male,married,business-owner,71062.97,NBO-002,retail,2022-11-24T00:00:00+00:00,pending,high,{}
EV-CUST-C08169,C08169,Customer 08169,NID13067151,1970-10-25,female,married,self-employed,65496.15,NBO-001,retail,2024-06-22T00:00:00+00:00,verified,low,{}
EV-CUST-C08170,C08170,Customer 08170,NID23245476,1986-10-12,male,divorced,employed,242460.54,NKR-040,sme,2023-06-21T00:00:00+00:00,verified,low,{}
EV-CUST-C08171,C08171,Customer 08171,NID39439759,1969-07-09,male,single,business-owner,36557.78,MSA-010,retail,2023-03-09T00:00:00+00:00,verified,medium,{}
EV-CUST-C08172,C08172,Customer 08172,NID25588629,1990-10-11,female,single,business-owner,68968.53,NBO-002,retail,2020-08-01T00:00:00+00:00,verified,low,{}
EV-CUST-C08173,C08173,Customer 08173,NID16534956,2000-04-17,female,divorced,business-owner,470289.38,ELD-030,sme,2018-08-16T00:00:00+00:00,verified,low,{}
EV-CUST-C08174,C08174,Customer 08174,NID28846589,1983-08-13,female,divorced,unemployed,680780.80,KSM-020,sme,2018-02-17T00:00:00+00:00,verified,medium,{}
EV-CUST-C08175,C08175,Customer 08175,NID29424692,1960-11-12,male,divorced,unemployed,20426.84,NKR-040,retail,2021-06-02T00:00:00+00:00,verified,medium,{}
EV-CUST-C08176,C08176,Customer 08176,NID19781991,1988-08-14,female,married,self-employed,74108.24,MSA-010,retail,2024-09-27T00:00:00+00:00,verified,medium,{}
EV-CUST-C08177,C08177,Customer 08177,NID39003372,1977-05-26,female,married,business-owner,226925.00,ELD-030,sme,2021-09-16T00:00:00+00:00,verified,high,{}
EV-CUST-C08178,C08178,Customer 08178,NID35511703,1979-08-21,male,single,employed,281157.11,NBO-003,sme,2019-03-19T00:00:00+00:00,verified,medium,{}
EV-CUST-C08179,C08179,Customer 08179,NID14179618,1966-10-13,female,married,business-owner,35711.34,NBO-001,retail,2018-12-10T00:00:00+00:00,verified,low,{}
EV-CUST-C08180,C08180,Customer 08180,NID21499083,1999-07-23,female,single,business-owner,190871.04,NBO-003,sme,2020-07-17T00:00:00+00:00,verified,low,{}
EV-CUST-C08181,C08181,Customer 08181,NID24321893,1991-03-27,female,married,business-owner,589574.63,KSM-020,sme,2020-03-03T00:00:00+00:00,verified,low,{}
EV-CUST-C08182,C08182,Customer 08182,NID23344205,1994-02-21,female,divorced,self-employed,45277.59,MSA-010,retail,2023-10-13T00:00:00+00:00,verified,medium,{}
EV-CUST-C08183,C08183,Customer 08183,NID35475113,1970-06-10,female,divorced,self-employed,399140.66,NBO-003,sme,2025-01-15T00:00:00+00:00,pending,medium,{}
EV-CUST-C08184,C08184,Customer 08184,NID29176627,1985-07-22,female,divorced,self-employed,59228.98,NKR-040,retail,2020-06-27T00:00:00+00:00,verified,high,{}
EV-CUST-C08185,C08185,Customer 08185,NID20205478,1992-12-14,male,married,business-owner,297559.85,NKR-040,sme,2024-10-08T00:00:00+00:00,verified,low,{}
EV-CUST-C08186,C08186,Customer 08186,NID39345204,1970-06-28,female,divorced,self-employed,58434.14,MSA-010,retail,2019-10-18T00:00:00+00:00,verified,medium,{}
EV-CUST-C08187,C08187,Customer 08187,NID20158691,1981-09-25,female,married,self-employed,77054.45,MSA-010,retail,2019-05-16T00:00:00+00:00,verified,low,{}
EV-CUST-C08188,C08188,Customer 08188,NID11846013,1966-01-04,male,married,employed,20370.38,MSA-010,retail,2018-12-04T00:00:00+00:00,verified,high,{}
EV-CUST-C08189,C08189,Customer 08189,NID34063058,1986-08-15,male,single,self-employed,29791.00,NBO-001,retail,2025-02-03T00:00:00+00:00,verified,low,{}
EV-CUST-C08190,C08190,Customer 08190,NID23771393,2001-07-08,male,single,business-owner,57915.64,NBO-002,retail,2021-03-13T00:00:00+00:00,verified,low,{}
EV-CUST-C08191,C08191,Customer 08191,NID31861944,1985-06-03,female,single,employed,509386.36,MSA-010,sme,2023-04-28T00:00:00+00:00,verified,low,{}
EV-CUST-C08192,C08192,Customer 08192,NID14263549,1995-07-14,female,divorced,business-owner,240480.18,NKR-040,sme,2019-11-28T00:00:00+00:00,verified,low,{}
EV-CUST-C08193,C08193,Customer 08193,NID11119024,1969-11-17,female,single,business-owner,17825.12,ELD-030,retail,2020-05-25T00:00:00+00:00,verified,low,{}
